325340.906,211205.578,750000.062,750000.062,652089.375,245410.812,318098.781,149213.547,0.051,1.002,-0.032,-0.824,-0.580,0.214,20.000,53.000,1.000
322881.781,212814.547,750000.062,750000.062,643506.562,244894.031,314669.312,151966.562,0.051,1.004,-0.034,-0.885,-0.885,0.244,20.000,54.000,1.000
320622.281,214769.609,750000.062,750000.062,635849.125,244489.203,311666.125,154756.156,0.050,1.005,-0.032,-0.854,-1.007,0.275,20.000,55.000,1.000
318379.875,216328.953,750000.062,750000.062,628348.062,243998.812,308682.688,157364.062,0.049,1.007,-0.031,-0.916,-1.099,0.183,20.000,56.000,1.000
316122.875,217265.844,750000.062,747682.062,620555.688,243389.859,305559.812,159664.594,0.050,1.009,-0.037,-0.946,-1.221,0.183,20.000,57.000,1.000
313967.469,217989.781,750000.062,743428.062,612730.438,242779.656,302468.812,161730.078,0.051,1.007,-0.038,-0.916,-1.251,0.092,20.000,58.000,1.000
312044.938,219187.562,750000.062,739428.312,605673.938,242324.484,299777.938,163816.562,0.051,1.007,-0.038,-1.038,-1.373,0.092,20.000,59.000,1.000
310308.375,220767.828,750000.062,735741.062,599450.938,241990.812,297474.656,165993.266,0.052,1.006,-0.035,-1.099,-1.495,0.031,20.000,60.000,1.000
308543.312,221985.562,750000.062,732109.625,593299.188,241559.875,295140.750,168019.328,0.054,1.006,-0.036,-1.190,-1.617,0.031,20.000,61.000,1.000
306742.844,222621.953,750000.062,728407.562,586798.125,241017.359,292636.125,169787.703,0.054,1.008,-0.039,-1.190,-1.648,0.031,20.000,62.000,1.000
305028.562,223078.641,750000.062,724696.438,580208.250,240481.359,290134.406,171361.984,0.056,1.007,-0.038,-1.190,-1.770,-0.061,20.000,63.000,1.000
303518.031,224019.297,750000.062,721222.625,574313.688,240098.344,287994.469,172986.062,0.058,1.007,-0.035,-1.190,-1.740,0.092,20.000,64.000,1.000
302155.469,225344.125,750000.062,718032.688,569173.875,239826.547,286199.719,174721.094,0.058,1.008,-0.036,-1.221,-1.709,0.305,20.000,65.000,1.000
300760.719,226337.344,750000.062,714896.500,564065.000,239474.719,284362.844,176352.328,0.059,1.011,-0.039,-1.190,-1.617,0.427,20.000,66.000,1.000
299319.188,226788.141,750000.062,711678.875,558571.312,239013.391,282336.156,177754.578,0.060,1.012,-0.040,-1.343,-1.556,0.549,20.000,67.000,1.000
297940.906,227065.844,750000.062,708442.938,552942.750,238558.031,280287.125,178988.578,0.058,1.011,-0.039,-1.373,-1.526,0.702,20.000,68.000,1.000
296754.125,227834.922,750000.062,705429.375,547958.312,238254.672,278573.656,180296.156,0.059,1.009,-0.037,-1.434,-1.434,0.793,20.000,69.000,1.000
295686.062,228986.031,750000.062,702674.312,543671.250,238046.266,277167.812,181718.797,0.058,1.008,-0.039,-1.587,-1.404,0.946,20.000,70.000,1.000
294572.500,229831.203,750000.062,699959.812,539377.750,237756.594,275702.156,183055.078,0.056,1.008,-0.041,-1.587,-1.343,0.977,20.000,71.000,1.000
293402.156,230144.562,750000.062,697154.438,534670.188,237370.438,274040.344,184191.609,0.055,1.008,-0.038,-1.617,-1.312,0.885,20.000,72.000,1.000
292281.781,230305.047,750000.062,694315.312,529795.938,236987.062,272338.688,185176.172,0.051,1.010,-0.039,-1.648,-1.373,0.885,20.000,73.000,1.000
291327.656,230944.219,750000.062,691679.750,525513.938,236741.734,270946.250,186241.625,0.050,1.010,-0.037,-1.770,-1.434,0.793,20.000,74.000,1.000
290494.719,231978.844,750000.062,689293.438,521895.188,236600.641,269853.438,187442.984,0.047,1.012,-0.038,-1.862,-1.678,0.580,20.000,75.000,1.000
289604.781,232716.453,750000.062,686934.500,518248.812,236383.750,268688.906,188571.219,0.048,1.013,-0.039,-2.106,-1.770,0.549,20.000,76.000,1.000
288640.062,232940.594,750000.062,684474.188,514166.844,236057.234,267310.250,189507.125,0.047,1.013,-0.037,-2.228,-1.953,0.458,20.000,77.000,1.000
287707.375,233001.484,750000.062,681964.625,509881.312,235721.516,265869.281,190297.750,0.051,1.014,-0.035,-2.411,-1.953,0.336,20.000,78.000,1.000
286944.812,233553.750,750000.062,679652.812,506164.031,235536.250,264730.406,191185.125,0.052,1.013,-0.033,-2.563,-2.106,0.275,20.000,79.000,1.000
286295.281,234508.172,750000.062,677581.562,503084.062,235456.500,263879.156,192220.984,0.054,1.013,-0.034,-2.747,-2.228,0.153,20.000,80.000,1.000
